Wall time,Step,Value
1778302559.65438,54,0.9825757741928101
1778302560.127802,55,0.9838383793830872
1778302560.592944,56,0.986868679523468
1778302561.073708,57,0.984343409538269
1778302561.537605,58,0.9845959544181824
1778302563.960175,63,0.9825757741928101
1778302564.456919,64,0.9820706844329834
1778302564.923389,65,0.9871212244033813
1778302565.386259,66,0.9833333492279053
1778302565.862089,67,0.9815656542778015
1778302566.35359,68,0.9883838295936584
1778302567.343704,70,0.9813131093978882
1778302567.838892,71,0.9861111044883728
1778302568.328148,72,0.9810606241226196
1778302568.810165,73,0.9863636493682861
1778302569.269798,74,0.9848484992980957
1778302569.744323,75,0.9823232293128967
1778302570.220063,76,0.9896464943885803
1778302570.698884,77,0.9866161346435547
1778302571.193566,78,0.9871212244033813
1778302572.153669,80,0.9813131093978882
1778302572.618472,81,0.9823232293128967
1778302573.085289,82,0.9810606241226196
1778302573.542477,83,0.973737359046936
1778302574.02231,84,0.9848484992980957
1778302574.533685,85,0.9871212244033813
1778302575.037654,86,0.9891414046287537
1778302576.02635,88,0.9871212244033813
1778302577.009616,90,0.9861111044883728
1778302577.9523,92,0.9886363744735718
1778302578.425388,93,0.9795454740524292
1778302578.90808,94,0.9845959544181824
1778302579.846244,96,0.9856060743331909
1778302580.799038,98,0.9820706844329834
1778302581.306793,99,0.973737359046936
1778302582.289836,101,0.9886363744735718
1778302583.301118,103,0.9851009845733643
1778302583.769967,104,0.986868679523468
1778302584.223351,105,0.9803030490875244
1778302585.163679,107,0.9888888597488403
1778302586.607403,110,0.9871212244033813
1778302587.071397,111,0.9873737096786499
1778302588.445027,114,0.9828282594680786
1778302588.937536,115,0.9803030490875244
1778302589.426738,116,0.9818181991577148
1778302590.899518,119,0.984343409538269
1778302591.411882,120,0.9909090995788574
1778302592.348942,122,0.9906565546989441
1778302592.809918,123,0.9876262545585632
1778302593.276935,124,0.9840909242630005
1778302593.777786,125,0.9820706844329834
1778302594.279983,126,0.9800505042076111
1778302594.761036,127,0.9871212244033813
1778302595.238847,128,0.9863636493682861
1778302595.738428,129,0.9888888597488403
1778302596.227659,130,0.9840909242630005
1778302596.71381,131,0.9878787994384766
1778302597.656799,133,0.9871212244033813
1778302598.124435,134,0.9866161346435547
1778302598.601917,135,0.9871212244033813
1778302600.050782,138,0.9792929291725159
1778302600.546581,139,0.9840909242630005
1778302601.531521,141,0.9901515245437622
1778302601.99789,142,0.9858585596084595
1778302602.487185,143,0.986868679523468
1778302602.958685,144,0.9876262545585632
1778302603.906344,146,0.9866161346435547
1778302604.395519,147,0.9848484992980957
1778302605.33247,149,0.9861111044883728
1778302605.779307,150,0.984343409538269
1778302606.268189,151,0.9795454740524292
1778302606.778994,152,0.9866161346435547
1778302607.266647,153,0.9916666746139526
1778302607.762933,154,0.9909090995788574
1778302608.245692,155,0.9853535294532776
1778302608.728905,156,0.9888888597488403
1778302609.209895,157,0.9916666746139526
1778302609.695103,158,0.9911616444587708
1778302610.169694,159,0.9898989796638489
1778302610.638658,160,0.9904040694236755
1778302611.101651,161,0.9818181991577148
1778302611.563057,162,0.9760100841522217
1778302612.488857,164,0.9871212244033813
1778302612.948989,165,0.9906565546989441
1778302613.415793,166,0.9916666746139526
1778302613.899727,167,0.9883838295936584
1778302614.877443,169,0.9851009845733643
1778302615.396689,170,0.9825757741928101
1778302617.373474,174,0.9825757741928101
1778302618.762227,177,0.9886363744735718
1778302620.212519,180,0.986868679523468
1778302620.679827,181,0.9909090995788574
1778302621.163035,182,0.9863636493682861
1778302621.626562,183,0.9901515245437622
1778302622.627047,185,0.9891414046287537
1778302623.106689,186,0.9911616444587708
1778302623.564485,187,0.9851009845733643
1778302624.034222,188,0.9856060743331909
1778302624.530552,189,0.9828282594680786
1778302625.469958,191,0.9818181991577148
1778302625.930016,192,0.9830808043479919
1778302626.408931,193,0.9818181991577148
1778302626.862212,194,0.9906565546989441
1778302627.333038,195,0.9871212244033813
1778302627.806461,196,0.9891414046287537
1778302628.266722,197,0.9881312847137451
1778302628.728347,198,0.9861111044883728
1778302629.175902,199,0.9853535294532776
1778348311.97741,0,0.09851551800966263
1778348312.75677,1,0.2822762131690979
1778348313.794132,3,0.6916329264640808
1778348314.290725,4,0.7890238165855408
1778348315.31149,6,0.8771929740905762
1778348315.787568,7,0.8904633522033691
1778348316.323953,8,0.9152047038078308
1778348317.344303,10,0.9320737719535828
1778348317.845554,11,0.9381466507911682
1778348318.344338,12,0.9460188746452332
1778348318.865032,13,0.9541160464286804
1778348319.417064,14,0.9563652873039246
1778348319.929837,15,0.9579397439956665
1778348322.072246,19,0.9631128907203674
1778348323.118935,21,0.9721097350120544
1778348324.728182,24,0.9682860970497131
1778348325.24542,25,0.9741340279579163
1778348325.784459,26,0.9743589758872986
1778348326.292149,27,0.9759334325790405
1778348326.797937,28,0.9736841917037964
1778348327.307685,29,0.9770580530166626
1778348328.406306,31,0.9763832688331604
1778348328.939514,32,0.9759334325790405
1778348329.492852,33,0.9802069067955017
1778348330.03701,34,0.9761583209037781
1778348330.569996,35,0.9772829413414001
1778348331.108525,36,0.9745839238166809
1778348331.626249,37,0.979307234287262
1778348332.192832,38,0.9824561476707458
1778348332.74303,39,0.9824561476707458
1778348333.277027,40,0.9822311997413635
1778348334.353313,42,0.9811066389083862
1778348334.887727,43,0.9853801131248474
1778348335.407672,44,0.9799820184707642
1778348336.483902,46,0.9813315272331238
1778348337.027454,47,0.9824561476707458
1778348337.584357,48,0.9817813634872437
1778348338.096375,49,0.9748088121414185
1778348338.617465,50,0.9840306043624878
1778348339.166757,51,0.9835807681083679
1778348340.205157,53,0.9813315272331238
1778348340.740754,54,0.9838056564331055
1778348341.299698,55,0.9842554926872253
1778348341.818101,56,0.9788573980331421
1778348342.377581,57,0.9849302768707275
1778348342.925265,58,0.9811066389083862
1778348343.478898,59,0.9829059839248657
1778348344.595708,61,0.9826810359954834
1778348345.118979,62,0.9833558201789856
1778348345.666255,63,0.9788573980331421
1778348346.217266,64,0.9840306043624878
1778348346.760577,65,0.9826810359954834
1778348347.292411,66,0.9849302768707275
1778348347.839647,67,0.9811066389083862
1778348348.358355,68,0.9815564751625061
1778348348.887763,69,0.9853801131248474
1778348349.959876,71,0.9829059839248657
1778348350.501145,72,0.9813315272331238
1778348351.585874,74,0.9829059839248657
1778348353.797555,78,0.9876293540000916
1778348354.34466,79,0.9844804406166077
1778348355.396286,81,0.9784075617790222
1778348355.940613,82,0.9817813634872437
1778348356.482465,83,0.983130931854248
1778348357.543092,85,0.9822311997413635
1778348358.648237,87,0.9824561476707458
1778348359.179864,88,0.9802069067955017
1778348359.736059,89,0.9892037510871887
1778348360.818253,91,0.9829059839248657
1778348361.345688,92,0.9808816909790039
1778348361.881967,93,0.9840306043624878
1778348362.423363,94,0.9880791902542114
1778348363.477763,96,0.9853801131248474
1778348364.024165,97,0.9880791902542114
1778348364.555947,98,0.9887539148330688
1778348365.099517,99,0.988304078578949
1778348365.641088,100,0.9889788627624512
1778348366.742846,102,0.9885290265083313
1778348367.272567,103,0.9880791902542114
1778348367.820932,104,0.9853801131248474
1778348368.932534,106,0.9898785352706909
1778348369.472219,107,0.9822311997413635
1778348371.09417,110,0.9842554926872253
1778348372.181666,112,0.9887539148330688
1778348372.745983,113,0.9838056564331055
1778348373.832078,115,0.9856050610542297
1778348374.395428,116,0.9844804406166077
1778348374.950856,117,0.9862797856330872
1778348375.498783,118,0.9842554926872253
1778348376.042603,119,0.9865047335624695
1778348376.597248,120,0.9829059839248657
1778348377.140808,121,0.9858299493789673
1778348377.673808,122,0.9851552248001099
1778348378.76008,124,0.9880791902542114
1778348379.292502,125,0.9853801131248474
1778348379.833043,126,0.9829059839248657
1778348380.378505,127,0.9842554926872253
1778348380.917564,128,0.9885290265083313
1778348381.447056,129,0.9878542423248291
1778348381.99719,130,0.9898785352706909
1778348383.110356,132,0.9844804406166077
1778348383.669549,133,0.9844804406166077
1778348384.200535,134,0.9876293540000916
1778348384.751556,135,0.9847053289413452
1778348385.29089,136,0.9824561476707458
1778348385.834895,137,0.9876293540000916
1778348387.453281,140,0.9878542423248291
1778348388.505067,142,0.9788573980331421
1778348389.046988,143,0.9903283715248108
1778348389.595574,144,0.9898785352706909
1778348390.170247,145,0.9856050610542297
1778348390.709513,146,0.9898785352706909
1778348391.242677,147,0.9849302768707275
1778348391.797733,148,0.9880791902542114
1778348392.341007,149,0.9869545698165894
1778348392.900963,150,0.9905533194541931
1778348393.431787,151,0.9874044060707092
1778348395.017458,154,0.9880791902542114
1778348395.539654,155,0.9869545698165894
1778348397.131918,158,0.9887539148330688
1778348397.662836,159,0.9851552248001099
1778348398.232706,160,0.9826810359954834
1778348398.773438,161,0.9853801131248474
1778348399.312115,162,0.9869545698165894
1778348399.83631,163,0.9862797856330872
1778348400.958576,165,0.9892037510871887
1778348401.490164,166,0.9842554926872253
1778348402.013046,167,0.9856050610542297
1778348402.574978,168,0.9901034832000732
1778348403.116735,169,0.9847053289413452
1778348403.658691,170,0.9847053289413452
1778348404.219644,171,0.988304078578949
1778348405.292998,173,0.9871794581413269
1778348405.838435,174,0.9869545698165894
1778348406.404729,175,0.9880791902542114
1778348407.501727,177,0.9878542423248291
1778348408.026637,178,0.9862797856330872
1778348408.571804,179,0.9862797856330872
1778348409.676804,181,0.9844804406166077
1778348410.2012,182,0.991003155708313
1778348411.304809,184,0.989428699016571
1778348411.840752,185,0.9903283715248108
1778348412.377369,186,0.991003155708313
1778348412.931733,187,0.9847053289413452
1778348413.474338,188,0.9802069067955017
1778348413.994683,189,0.9887539148330688
1778348415.098447,191,0.9896536469459534
1778348415.653825,192,0.9871794581413269
1778348417.271794,195,0.9874044060707092
1778348418.366827,197,0.9876293540000916
1778348419.432376,199,0.9869545698165894
